Cricinfo_id,AWARDS,awards_telugu
19331,"['Inherited title of HH Shri Sir Ranjitsinhji Vibhaji, Jam Sahib of Nawanagar in 1907', 'Wisden Cricketer of the Year 1897']","ఇంణరిటెడ్ తిట్లే ఆఫ్ హెచ్.హెచ్. శ్రీ సీర్ రంజిత్సింజ్జి విభాజీ, జామ్ సహీబ్ ఆఫ్ నవనగర్ ఇన్ 1907,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1897"
527776,nan,
19424,nan,
19445,['Wisden Cricketer of the Year 1986'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1986
19374,['Wisden Cricketer of the Year 1995'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1995
19494,nan,
19372,nan,
20032,nan,
19478,['Wisden Cricketer of the Year 1980'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1980
19346,['NBC Denis Compton Award 1997'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1997
19365,['Wisden Cricketer of the Year 1914'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1914
19467,['NBC Denis Compton Award 1996'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1996
19402,nan,
19425,['NBC Denis Compton Award 1997'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1997
19435,nan,
19497,['Wisden Cricketer of the Year 1923'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1923
570421,nan,
370535,['NBC Denis Compton Award 2010'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2010
303669,nan,
298438,nan,
19335,nan,
425692,nan,
19314,['Wisden Cricketer of the Year 1986'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1986
457280,nan,
244497,"['NBC Denis Compton Award 2006, 2007, 2008', ""Cricket Writers' Club 2007 Young Cricketer of the Year""]","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2006, 2007, 2008,, క్రికెట్ రైటర్స్' క్లబ్ 2007 యంగ్ క్రికెటర్ ఆఫ్ ది ఇయర్"
19415,nan,
19323,"['PCA Player of the Year 2006', 'Awarded the MBE on 29th Dec 2012']","పి.సీ.ఏ. ప్లేయర్ ఆఫ్ ది ఇయర్ 2006,, అవార్డెడ్ ది ఎం.బీ.ఇ. ఆన్ 29త్ డిసెంబర్ 2012"
309981,nan,
19389,['Wisden Cricketer of the Year 1897'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1897
19515,nan,
297075,nan,
53705,nan,
19386,['Wisden Cricketer of the Year 1957'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1957
369813,nan,
20028,nan,
19492,['Reverend'],రివరెండ్
19540,nan,
272485,nan,
459761,nan,
347661,nan,
19423,['Wisden Cricketer of the Year 1948'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1948
570262,nan,
1030549,nan,
469802,nan,
14236,"['NBC Denis Compton Award 1998', 'Awarded the MBE in 2005', 'Wisden Cricketer of the Year 2006']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1998,, అవార్డెడ్ ది ఎం.బీ.ఇ. ఇన్ 2005,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2006"
14302,['Wisden Cricketer of the Year 1985'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1985
13993,nan,
14296,['NBC Denis Compton Award 2002'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2002
53707,nan,
14149,nan,
512907,nan,
14058,['NBC Denis Compton Award 2004'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2004
53785,nan,
410316,nan,
14334,"['Knighted for services to cricket 1956', 'Wisden Cricketer of the Year 1938']","కింగ్టెడ్ ఫర్ సర్వీసెస్ టు క్రికెట్ 1956,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1938"
14024,nan,
523366,nan,
14106,nan,
15355,nan,
249866,"['NBC Denis Compton Award 2008, 2009,2010,2011']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2008, 2009,2010,2011"
14026,nan,
297079,nan,
14096,nan,
571102,nan,
14375,nan,
13985,nan,
14311,nan,
555850,nan,
525992,nan,
14041,['Wisden Cricketer of the Year 1938'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1938
256958,nan,
14159,['Wisden Cricketer of the Year 1978'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1978
14038,['Wisden Cricketer of the Year 1915'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1915
15358,nan,
13992,"['Wisden Cricketer of the Year 1901', '""There is no nicer professional cricketer."" - Pelham Warner']","విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1901,, ""థెర్ ఇస్ నో నిసిసర్ ప్రోఫెషనల్ క్రికెటర్."" - పేళం వార్నర్"
14248,nan,
404458,nan,
14135,['Wisden Cricketer of the Year 1912'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1912
469886,nan,
572199,nan,
14196,nan,
14267,nan,
216596,nan,
14327,['Wisden Cricketer of the Year 1907'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1907
15348,"['NBC Denis Compton Award 2003', 'NBC Denis Compton Award 2004', 'NBC Denis Compton Award 2005']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2003,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2004,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2005"
15378,"['NBC Denis Compton Award 2005, 2006, 2009']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2005, 2006, 2009"
14081,nan,
14225,"['Knighted for services to cricket 1953', 'Wisden Cricketer of the Year 1909, 1926', 'Selected as one of five Wisden cricketers of the century, 2000']","కింగ్టెడ్ ఫర్ సర్వీసెస్ టు క్రికెట్ 1953,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1909, 1926,, సెలెక్టెడ్ అస్ వన్ ఆఫ్ ఫైవ్ విస్డెన్ క్రికెటర్స్ ఆఫ్ ది సెంచరీ, 2000"
14884,nan,
14054,"['NBC Denis Compton Award 1998', 'Wisden Cricketer of the Year 2005', 'Awarded the MBE on 31st December 2005']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1998,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2005,, అవార్డెడ్ ది ఎం.బీ.ఇ. ఆన్ 31స్ట్ డిసెంబర్ 2005"
14127,nan,
14286,nan,
53783,nan,
14036,nan,
14246,['NBC Denis Compton Award 1996'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1996
211748,nan,
14230,nan,
14189,['Wisden Cricketer of the Year 1968'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1968
14014,nan,
53788,nan,
15333,nan,
15338,nan,
14067,['NBC Denis Compton Award 1996'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1996
14000,nan,
14254,['Wisden Cricketer of the Year 1920'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1920
415102,nan,
15099,['NBC Denis Compton Award 2001'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2001
15194,nan,
641387,nan,
14240,['Wisden Cricketer of the Year 1955'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1955
15377,nan,
15284,nan,
14336,nan,
14042,['Walter Lawrence Trophy 1937'],వాల్టర్ లారెన్స్ ట్రోఫీ 1937
15350,nan,
53887,"['Awarded the MBE for services to cricket in 1972', 'Awarded the OBE for services to cricket in 2007']","అవార్డెడ్ ది ఎం.బీ.ఇ. ఫర్ సర్వీసెస్ టు క్రికెట్ ఇన్ 1972,, అవార్డెడ్ ది ఓ.బీ.ఇ. ఫర్ సర్వీసెస్ టు క్రికెట్ ఇన్ 2007"
14265,nan,
518173,nan,
14330,['NBC Denis Compton Award 1997'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1997
14112,nan,
212739,"['NBC Denis Compton Award 2007, 2008, 2009,2010,2011']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2007, 2008, 2009,2010,2011"
746417,nan,
14029,nan,
1150772,nan,
297483,nan,
14273,nan,
14220,['Wisden Cricketer of the Year 1901'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1901
14022,['Wisden Cricketer of the Year 1928'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1928
14152,nan,
53717,nan,
14213,['Wisden Cricketer of the Year 1957'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1957
256965,nan,
14171,nan,
14017,nan,nan
462292,nan,
40547,nan,
14187,"['Walter Lawrence Trophy 1988', 'Indian Cricket Cricketer of the Year 1993', 'Awarded the MBE in June 2009']","వాల్టర్ లారెన్స్ ట్రోఫీ 1988,, ఇండియన్ క్రికెట్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1993,, అవార్డెడ్ ది ఎం.బీ.ఇ. ఇన్ జూన్ 2009"
14104,['Wisden Cricketer of the Year 1907'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1907
14214,nan,
14158,['Wisden Cricketer of the Year 1920'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1920
459754,nan,
14249,['Wisden Cricketer of the Year 1936'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1936
14077,['Succeeded to title 1872'],సక్‌సీద్ టు తిట్లే 1872
14190,"['He won 14 caps for England at rugby between 1975 and 1978-79, scoring 48 points']","హి వాన్ 14 క్యాప్స్ ఫర్ ఇంగ్లాండ్ ఎట్ రగ్బీ బెట్వీన్ 1975 అండ్ 1978-79, స్కోరింగ్ 48 పాయింట్స్"
632172,nan,
14244,['Wisden Cricketer of the Year 2003'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2003
53724,nan,
14180,nan,
14325,"['Awarded the OBE on 31st December 2001', 'Wisden Cricketer of the Year 2003']","అవార్డెడ్ ది ఓ.బీ.ఇ. ఆన్ 31స్ట్ డిసెంబర్ 2001,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2003"
14647,nan,
14002,['Wisden Cricketer of the Year 1928'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1928
53786,nan,
14133,['Wisden Cricketer of the Year 1892'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1892
14121,nan,
14119,['Wisden Cricketer of the Year 1895'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1895
14284,nan,
512626,nan,
413099,nan,
459220,nan,
1110475,nan,
14332,nan,
252833,['NBC Denis Compton Award 2010'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2010
1094348,nan,
460079,nan,
14197,nan,
15361,"['NBC Denis Compton Award 2004', 'NBC Denis Compton Award 2006', 'NBC Denis Compton Award 2008']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2004,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2006,, ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2008"
14227,['Walter Lawrence Trophy 1975'],వాల్టర్ లారెన్స్ ట్రోఫీ 1975
14222,['Wisden Cricketer of the Year 1914'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1914
15381,nan,
15383,nan,
15385,['Wisden Cricketer of the Year 1960'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1960
15380,nan,
15379,nan,
15388,nan,
15399,['Wisden Cricketer of the Year 1956'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1956
15403,nan,
637158,nan,
15397,nan,
15532,nan,
15477,nan,
15511,['Wisden Cricketer of the Year 1983'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1983
15614,nan,
288992,['NBC Denis Compton Award 2007'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2007
515874,nan,
15468,['Awarded the MBE on 31st December 2009'],అవార్డెడ్ ది ఎం.బీ.ఇ. ఆన్ 31స్ట్ డిసెంబర్ 2009
53792,nan,
15572,"['Wisden Cricketer of the Year 1928', 'He is one of only two men to do the double for two counties - the other being FR Brown']","విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1928,, హె ఇస్ వన్ ఆఫ్ ఒన్లై ట్వో మెన్ టు డో ది డౌబ్ల్ ఫర్ ట్వో కంటీస్ - ది ఓథర్ బెయింగ్ బ్రౌన్"
218545,nan,
15495,['Wisden Cricketer of the Year 1950'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1950
15474,nan,
15552,nan,
897549,nan,
15481,['Wisden Cricketer of the Year 1928'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1928
15522,"['NBC Denis Compton Award 1996', 'Walter Lawrence Trophy 2004']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 1996,, వాల్టర్ లారెన్స్ ట్రోఫీ 2004"
15461,['Wisden Cricketer of the Year 1981'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1981
632173,nan,
15509,['Wisden Cricketer of the Year 1898'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1898
308241,nan,
15555,"['NBC Denis Compton Award 2001', 'Awarded the MBE on 31st December 2005', 'Wisden Cricketer of the Year 2006']","ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2001,, అవార్డెడ్ ది ఎం.బీ.ఇ. ఆన్ 31స్ట్ డిసెంబర్ 2005,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 2006"
15547,nan,
15520,['Walter Lawrence Trophy 1993'],వాల్టర్ లారెన్స్ ట్రోఫీ 1993
395086,nan,
15464,['Wisden Cricketer of the Year 1959'],విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1959
15463,"['Later Rt. Hon. Sir Francis Stanley Jackson', 'Wisden Cricketer of the Year 1894']","లేటర్ ర్త్. హాన్. సీర్ ఫ్రాన్సిస్ స్టాన్లీ జాక్సన్,, విస్డెన్ క్రికెటర్ ఆఫ్ ది ఇయర్ 1894"
15490,['NBC Denis Compton Award 2002'],ఎన్.బీ.సీ. డెనిస్ కంప్టన్ అవర్డ్ 2002
